customer_id,customer_state,signup_date
CUST_04104,SP,2022-10-14
CUST_04105,SP,2022-02-19
CUST_04106,RS,2022-07-08
CUST_04107,Other,2022-10-24
CUST_04108,SP,2022-01-14
CUST_04109,GO,2022-08-20
CUST_04110,MG,2022-09-18
CUST_04111,MG,2022-07-11
CUST_04112,RJ,2022-07-22
CUST_04113,SP,2022-09-18
CUST_04114,SP,2022-04-23
CUST_04115,MG,2022-12-18
CUST_04116,SP,2022-02-05
CUST_04117,ES,2022-03-20
CUST_04118,SP,2022-10-02
CUST_04119,SP,2022-10-05
CUST_04120,RS,2022-06-11
CUST_04121,SP,2022-11-08
CUST_04122,RJ,2022-01-17
CUST_04123,RS,2022-07-23
CUST_04124,ES,2022-01-17
CUST_04125,SC,2022-07-21
CUST_04126,RS,2022-07-29
CUST_04127,RS,2022-03-19
CUST_04128,CE,2022-02-25
CUST_04129,SP,2022-03-21
CUST_04130,SP,2022-11-02
CUST_04131,SP,2022-02-27
CUST_04132,SP,2022-01-18
CUST_04133,RS,2022-07-27
CUST_04134,MG,2022-05-15
CUST_04135,MG,2022-11-28
CUST_04136,SP,2022-01-10
CUST_04137,PR,2022-03-10
CUST_04138,SP,2022-12-07
CUST_04139,RS,2022-03-24
CUST_04140,MG,2022-04-19
CUST_04141,SP,2022-02-13
CUST_04142,SP,2022-05-12
CUST_04143,SP,2022-01-18
CUST_04144,BA,2022-04-03
CUST_04145,ES,2022-10-21
CUST_04146,MG,2022-05-28
CUST_04147,SP,2022-06-21
CUST_04148,SP,2022-02-20
CUST_04149,PR,2022-01-19
CUST_04150,PR,2022-04-30
CUST_04151,SP,2022-11-20
CUST_04152,SP,2022-08-13
CUST_04153,RS,2022-03-07
CUST_04154,SP,2022-05-21
CUST_04155,SP,2022-07-08
CUST_04156,SP,2022-06-07
CUST_04157,RJ,2022-04-08
CUST_04158,BA,2022-06-07
CUST_04159,CE,2022-09-03
CUST_04160,MG,2022-12-10
CUST_04161,RJ,2022-08-24
CUST_04162,SP,2022-02-02
CUST_04163,RJ,2022-12-27
CUST_04164,SP,2022-08-29
CUST_04165,MG,2022-11-26
CUST_04166,SP,2022-12-04
CUST_04167,SP,2022-10-02
CUST_04168,SP,2022-03-12
CUST_04169,SP,2022-11-09
CUST_04170,SP,2022-08-04
CUST_04171,SP,2022-03-20
CUST_04172,Other,2022-06-18
CUST_04173,RJ,2022-10-25
CUST_04174,RJ,2022-06-29
CUST_04175,GO,2022-04-26
CUST_04176,Other,2022-09-17
CUST_04177,MG,2022-09-17
CUST_04178,SC,2022-01-05
CUST_04179,SP,2022-10-24
CUST_04180,SP,2022-04-18
CUST_04181,SP,2022-12-09
CUST_04182,RS,2022-12-26
CUST_04183,RS,2022-04-27
CUST_04184,SP,2022-12-23
CUST_04185,SP,2022-11-27
CUST_04186,MG,2022-11-27
CUST_04187,SP,2022-01-13
CUST_04188,MG,2022-05-22
CUST_04189,RS,2022-07-07
CUST_04190,RS,2022-10-08
CUST_04191,PR,2022-04-25
CUST_04192,GO,2022-08-24
CUST_04193,RJ,2022-12-04
CUST_04194,PR,2022-01-10
CUST_04195,MG,2022-07-18
CUST_04196,SP,2022-09-09
CUST_04197,SP,2022-02-19
CUST_04198,SP,2022-05-22
CUST_04199,RJ,2022-09-28
CUST_04200,MG,2022-01-16
CUST_04201,BA,2022-01-02
CUST_04202,SP,2022-06-07
CUST_04203,SP,2022-01-30
CUST_04204,Other,2022-03-23
CUST_04205,SP,2022-01-31
CUST_04206,RJ,2022-08-24
CUST_04207,MG,2022-11-29
CUST_04208,RJ,2022-05-28
CUST_04209,SP,2022-06-26
CUST_04210,SP,2022-02-04
CUST_04211,SP,2022-01-23
CUST_04212,MG,2022-04-16
CUST_04213,RJ,2022-04-07
CUST_04214,SP,2022-08-18
CUST_04215,MG,2022-08-15
CUST_04216,SC,2022-04-10
CUST_04217,SP,2022-02-24
CUST_04218,RJ,2022-07-14
CUST_04219,RS,2022-01-08
CUST_04220,SP,2022-11-11
CUST_04221,SP,2022-05-08
CUST_04222,MG,2022-02-01
CUST_04223,GO,2022-04-03
CUST_04224,SC,2022-01-07
CUST_04225,MG,2022-09-15
CUST_04226,PR,2022-12-07
CUST_04227,SP,2022-08-08
CUST_04228,MG,2022-08-28
CUST_04229,RJ,2022-04-16
CUST_04230,SP,2022-02-05
CUST_04231,RS,2022-02-14
CUST_04232,MG,2022-10-25
CUST_04233,SP,2022-11-05
CUST_04234,ES,2022-01-09
CUST_04235,SP,2022-03-28
CUST_04236,SP,2022-11-27
CUST_04237,SP,2022-06-26
CUST_04238,PR,2022-05-10
CUST_04239,RS,2022-07-14
CUST_04240,SP,2022-01-11
CUST_04241,RS,2022-11-02
CUST_04242,SP,2022-05-02
CUST_04243,PR,2022-08-23
CUST_04244,RJ,2022-11-27
CUST_04245,SP,2022-01-31
CUST_04246,PE,2022-12-14
CUST_04247,SP,2022-08-12
CUST_04248,SP,2022-06-02
CUST_04249,MG,2022-07-31
CUST_04250,Other,2022-04-02
CUST_04251,SP,2022-11-27
CUST_04252,SP,2022-12-14
CUST_04253,SP,2022-05-09
CUST_04254,RJ,2022-07-16
CUST_04255,SP,2022-02-11
CUST_04256,MG,2022-08-16
CUST_04257,Other,2022-07-13
CUST_04258,RJ,2022-01-18
CUST_04259,SP,2022-11-29
CUST_04260,SP,2022-08-31
CUST_04261,SP,2022-10-03
CUST_04262,GO,2022-05-07
CUST_04263,SP,2022-03-16
CUST_04264,SP,2022-03-03
CUST_04265,MG,2022-10-15
CUST_04266,RJ,2022-07-05
CUST_04267,MG,2022-06-27
CUST_04268,SP,2022-06-15
CUST_04269,SC,2022-07-02
CUST_04270,CE,2022-01-28
CUST_04271,MG,2022-11-26
CUST_04272,CE,2022-09-04
CUST_04273,SP,2022-12-03
CUST_04274,RJ,2022-01-22
CUST_04275,MG,2022-04-06
CUST_04276,MG,2022-05-02
CUST_04277,SP,2022-09-07
CUST_04278,SP,2022-11-04
CUST_04279,SP,2022-11-30
CUST_04280,SP,2022-11-22
CUST_04281,SP,2022-05-17
CUST_04282,PR,2022-10-04
CUST_04283,SP,2022-11-16
CUST_04284,SP,2022-11-28
CUST_04285,MG,2022-03-02
CUST_04286,MG,2022-09-07
CUST_04287,GO,2022-04-05
CUST_04288,MG,2022-10-23
CUST_04289,SP,2022-07-03
CUST_04290,SC,2022-09-17
CUST_04291,RJ,2022-10-14
CUST_04292,SP,2022-06-04
CUST_04293,MG,2022-07-05
CUST_04294,ES,2022-03-10
CUST_04295,SP,2022-11-22
CUST_04296,SP,2022-09-18
CUST_04297,SP,2022-04-25
CUST_04298,SP,2022-12-13
CUST_04299,RJ,2022-01-08
CUST_04300,MG,2022-09-22
CUST_04301,SP,2022-09-28
CUST_04302,PE,2022-09-06
CUST_04303,PR,2022-04-15
CUST_04304,MG,2022-09-20
CUST_04305,SC,2022-08-12
CUST_04306,SP,2022-11-24
CUST_04307,RJ,2022-09-28
CUST_04308,MG,2022-06-14
CUST_04309,SC,2022-03-24
CUST_04310,SC,2022-10-22
CUST_04311,SP,2022-05-14
CUST_04312,CE,2022-07-30
CUST_04313,SP,2022-11-09
CUST_04314,GO,2022-04-02
CUST_04315,Other,2022-12-03
CUST_04316,SP,2022-05-07
CUST_04317,PR,2022-07-10
CUST_04318,SP,2022-06-08
CUST_04319,SP,2022-11-27
CUST_04320,RJ,2022-12-01
CUST_04321,MG,2022-01-10
CUST_04322,PE,2022-04-17
CUST_04323,RS,2022-03-28
CUST_04324,RJ,2022-03-08
CUST_04325,SC,2022-03-03
CUST_04326,CE,2022-05-26
CUST_04327,SP,2022-06-02
CUST_04328,Other,2022-04-17
CUST_04329,SP,2022-05-28
CUST_04330,SC,2022-07-05
CUST_04331,SP,2022-12-15
CUST_04332,SP,2022-12-08
CUST_04333,RJ,2022-06-27
CUST_04334,MG,2022-12-01
CUST_04335,SP,2022-09-23
CUST_04336,SP,2022-05-29
CUST_04337,MG,2022-09-04
CUST_04338,ES,2022-09-11
CUST_04339,SP,2022-01-29
CUST_04340,SP,2022-12-18
CUST_04341,RJ,2022-09-23
CUST_04342,SP,2022-01-13
CUST_04343,SC,2022-02-16
CUST_04344,SC,2022-05-31
CUST_04345,MG,2022-02-19
CUST_04346,SP,2022-08-03
CUST_04347,SC,2022-05-12
CUST_04348,MG,2022-04-23
CUST_04349,SC,2022-09-09
CUST_04350,MG,2022-12-07
CUST_04351,SC,2022-02-22
CUST_04352,MG,2022-05-10
CUST_04353,SP,2022-11-20
CUST_04354,CE,2022-07-12
CUST_04355,RJ,2022-03-20
CUST_04356,MG,2022-02-26
CUST_04357,SP,2022-04-07
CUST_04358,MG,2022-07-17
CUST_04359,MG,2022-05-15
CUST_04360,SP,2022-05-27
CUST_04361,SP,2022-06-21
CUST_04362,MG,2022-03-04
CUST_04363,PR,2022-03-06
CUST_04364,RJ,2022-10-22
CUST_04365,SP,2022-07-30
CUST_04366,RS,2022-04-19
CUST_04367,SP,2022-10-09
CUST_04368,RJ,2022-06-21
CUST_04369,SP,2022-01-12
CUST_04370,SP,2022-11-29
CUST_04371,SP,2022-08-08
CUST_04372,SP,2022-12-08
CUST_04373,SP,2022-10-13
CUST_04374,SP,2022-06-21
CUST_04375,RJ,2022-08-24
CUST_04376,RJ,2022-06-15
CUST_04377,SP,2022-07-06
CUST_04378,BA,2022-06-19
CUST_04379,SP,2022-02-21
CUST_04380,RJ,2022-11-15
CUST_04381,SP,2022-07-08
CUST_04382,SP,2022-04-30
CUST_04383,MG,2022-04-15
CUST_04384,MG,2022-06-11
CUST_04385,GO,2022-10-22
CUST_04386,MG,2022-02-10
CUST_04387,CE,2022-12-30
CUST_04388,SP,2022-06-14
CUST_04389,SP,2022-11-17
CUST_04390,SP,2022-12-01
CUST_04391,SP,2022-06-09
CUST_04392,RJ,2022-09-21
CUST_04393,MG,2022-12-19
CUST_04394,SP,2022-01-18
CUST_04395,CE,2022-06-22
CUST_04396,BA,2022-12-18
CUST_04397,SP,2022-02-02
CUST_04398,SP,2022-09-18
CUST_04399,SP,2022-07-29
CUST_04400,SP,2022-11-26
CUST_04401,SP,2022-06-13
CUST_04402,RJ,2022-01-05
CUST_04403,SP,2022-02-03
CUST_04404,SP,2022-10-07
CUST_04405,Other,2022-05-25
CUST_04406,RS,2022-12-17
CUST_04407,CE,2022-03-12
CUST_04408,SP,2022-12-14
CUST_04409,SP,2022-08-18
CUST_04410,MG,2022-05-05
CUST_04411,SP,2022-10-05
CUST_04412,SP,2022-09-28
CUST_04413,RS,2022-12-23
CUST_04414,MG,2022-01-15
CUST_04415,SP,2022-08-30
CUST_04416,RJ,2022-06-02
CUST_04417,SP,2022-02-22
CUST_04418,SP,2022-05-29
CUST_04419,SP,2022-12-24
CUST_04420,SP,2022-08-07
CUST_04421,SP,2022-04-23
CUST_04422,CE,2022-10-15
CUST_04423,MG,2022-10-04
CUST_04424,PR,2022-03-24
CUST_04425,SP,2022-08-06
CUST_04426,SP,2022-08-14
CUST_04427,SP,2022-09-27
CUST_04428,SP,2022-01-15
CUST_04429,SP,2022-10-17
CUST_04430,SC,2022-12-05
CUST_04431,RS,2022-09-22
CUST_04432,RJ,2022-07-18
CUST_04433,RJ,2022-06-07
CUST_04434,PE,2022-11-29
CUST_04435,SP,2022-07-26
CUST_04436,SP,2022-06-23
CUST_04437,SP,2022-07-03
CUST_04438,SC,2022-09-22
CUST_04439,Other,2022-09-03
CUST_04440,SP,2022-02-05
CUST_04441,GO,2022-09-16
CUST_04442,BA,2022-01-19
CUST_04443,SP,2022-01-23
CUST_04444,SP,2022-04-14
CUST_04445,SP,2022-08-29
CUST_04446,Other,2022-12-27
CUST_04447,SP,2022-07-23
CUST_04448,SC,2022-09-10
CUST_04449,SP,2022-05-22
CUST_04450,PR,2022-10-29
CUST_04451,RJ,2022-05-23
CUST_04452,MG,2022-09-28
CUST_04453,BA,2022-11-03
CUST_04454,SC,2022-04-20
CUST_04455,BA,2022-01-08
CUST_04456,SP,2022-03-10
CUST_04457,RS,2022-07-09
CUST_04458,SP,2022-06-28
CUST_04459,SP,2022-03-04
CUST_04460,RJ,2022-03-09
CUST_04461,SP,2022-07-25
CUST_04462,RJ,2022-01-06
CUST_04463,Other,2022-04-29
CUST_04464,SP,2022-11-09
CUST_04465,RS,2022-01-31
CUST_04466,SP,2022-01-06
CUST_04467,SP,2022-07-26
CUST_04468,SP,2022-06-06
CUST_04469,CE,2022-03-08
CUST_04470,GO,2022-11-26
CUST_04471,ES,2022-12-19
CUST_04472,Other,2022-12-02
CUST_04473,SP,2022-10-16
CUST_04474,SP,2022-05-20
CUST_04475,RS,2022-10-27
CUST_04476,RJ,2022-01-13
CUST_04477,SP,2022-06-01
CUST_04478,SP,2022-11-09
CUST_04479,MG,2022-12-18
CUST_04480,MG,2022-04-19
CUST_04481,SP,2022-12-22
CUST_04482,RJ,2022-05-29
CUST_04483,MG,2022-07-23
CUST_04484,MG,2022-11-03
CUST_04485,SP,2022-01-21
CUST_04486,PR,2022-03-01
CUST_04487,SP,2022-01-21
CUST_04488,SP,2022-12-29
CUST_04489,SC,2022-09-02
CUST_04490,MG,2022-03-14
CUST_04491,SP,2022-03-17
CUST_04492,RS,2022-07-05
CUST_04493,MG,2022-03-19
CUST_04494,SC,2022-03-06
CUST_04495,PR,2022-12-08
CUST_04496,MG,2022-10-17
CUST_04497,RJ,2022-02-25
CUST_04498,SP,2022-11-27
CUST_04499,SP,2022-09-16
CUST_04500,SP,2022-07-09
CUST_04501,MG,2022-01-06
CUST_04502,RJ,2022-01-06
CUST_04503,SP,2022-07-10
CUST_04504,SP,2022-05-28
CUST_04505,RJ,2022-09-15
CUST_04506,SP,2022-08-06
CUST_04507,PR,2022-03-31
CUST_04508,SP,2022-11-08
CUST_04509,MG,2022-12-18
CUST_04510,CE,2022-01-10
CUST_04511,SP,2022-03-28
CUST_04512,RJ,2022-09-07
CUST_04513,SP,2022-11-22
CUST_04514,MG,2022-05-31
CUST_04515,MG,2022-04-23
CUST_04516,SP,2022-01-30
CUST_04517,RJ,2022-05-08
CUST_04518,GO,2022-03-19
CUST_04519,SP,2022-02-24
CUST_04520,SP,2022-11-01
CUST_04521,BA,2022-02-03
CUST_04522,MG,2022-04-15
CUST_04523,GO,2022-06-21
CUST_04524,MG,2022-01-22
CUST_04525,SC,2022-10-14
CUST_04526,RJ,2022-04-15
CUST_04527,PR,2022-05-29
CUST_04528,ES,2022-09-29
CUST_04529,MG,2022-10-03
CUST_04530,SP,2022-10-26
CUST_04531,SP,2022-06-21
CUST_04532,SP,2022-02-16
CUST_04533,SP,2022-04-24
CUST_04534,SP,2022-10-02
CUST_04535,MG,2022-10-31
CUST_04536,MG,2022-07-26
CUST_04537,RJ,2022-08-30
CUST_04538,MG,2022-10-28
CUST_04539,SP,2022-07-15
CUST_04540,SP,2022-06-13
CUST_04541,SP,2022-06-25
CUST_04542,RJ,2022-12-09
CUST_04543,SP,2022-09-28
CUST_04544,SP,2022-04-20
CUST_04545,SP,2022-06-21
CUST_04546,SC,2022-12-18
CUST_04547,SP,2022-07-21
CUST_04548,MG,2022-06-17
CUST_04549,RS,2022-04-12
CUST_04550,SC,2022-03-27
CUST_04551,PE,2022-05-22
CUST_04552,SP,2022-12-03
CUST_04553,SP,2022-08-01
CUST_04554,GO,2022-02-20
CUST_04555,RJ,2022-04-22
CUST_04556,MG,2022-09-28
CUST_04557,RS,2022-03-06
CUST_04558,RS,2022-12-10
CUST_04559,PE,2022-07-02
CUST_04560,Other,2022-11-28
CUST_04561,PR,2022-01-10
CUST_04562,SP,2022-08-22
CUST_04563,GO,2022-10-25
CUST_04564,SP,2022-09-01
CUST_04565,SP,2022-12-17
CUST_04566,GO,2022-09-24
CUST_04567,SP,2022-04-28
CUST_04568,SP,2022-05-24
CUST_04569,SP,2022-07-20
CUST_04570,BA,2022-08-27
CUST_04571,RJ,2022-11-30
CUST_04572,RS,2022-09-03
CUST_04573,SP,2022-12-12
CUST_04574,PR,2022-01-08
CUST_04575,PR,2022-06-01
CUST_04576,SP,2022-07-30
CUST_04577,SP,2022-06-07
CUST_04578,SP,2022-02-27
CUST_04579,Other,2022-03-27
CUST_04580,MG,2022-02-24
CUST_04581,PE,2022-07-20
CUST_04582,SP,2022-05-02
CUST_04583,SC,2022-04-18
CUST_04584,PR,2022-10-31
CUST_04585,RS,2022-05-12
CUST_04586,Other,2022-07-17
CUST_04587,SP,2022-02-16
CUST_04588,SP,2022-08-16
CUST_04589,RS,2022-09-02
CUST_04590,PR,2022-07-22
CUST_04591,MG,2022-09-18
CUST_04592,SP,2022-06-27
CUST_04593,RJ,2022-01-24
CUST_04594,SP,2022-06-24
CUST_04595,RJ,2022-10-01
CUST_04596,MG,2022-12-06
CUST_04597,PR,2022-09-18
CUST_04598,SP,2022-10-13
CUST_04599,SP,2022-01-01
CUST_04600,SP,2022-03-27
CUST_04601,SP,2022-12-04
CUST_04602,SC,2022-03-10
CUST_04603,ES,2022-01-31
CUST_04604,SP,2022-07-17
CUST_04605,PR,2022-04-01
CUST_04606,GO,2022-12-15
CUST_04607,BA,2022-01-16
CUST_04608,SP,2022-11-06
CUST_04609,CE,2022-10-03
CUST_04610,SP,2022-12-04
CUST_04611,SP,2022-06-11
CUST_04612,SP,2022-07-11
CUST_04613,RJ,2022-05-31
CUST_04614,SP,2022-12-31
CUST_04615,SP,2022-04-23
CUST_04616,SP,2022-09-30
CUST_04617,SC,2022-06-25
CUST_04618,GO,2022-05-29
CUST_04619,SP,2022-06-27
CUST_04620,BA,2022-08-11
CUST_04621,BA,2022-09-16
CUST_04622,PR,2022-09-30
CUST_04623,SP,2022-07-08
CUST_04624,RS,2022-11-02
CUST_04625,CE,2022-03-31
CUST_04626,RS,2022-12-09
CUST_04627,SP,2022-09-19
CUST_04628,RJ,2022-06-05
CUST_04629,MG,2022-07-19
CUST_04630,RJ,2022-02-24
CUST_04631,SP,2022-09-11
CUST_04632,SP,2022-06-22
CUST_04633,SC,2022-07-19
CUST_04634,BA,2022-04-12
CUST_04635,SP,2022-10-12
CUST_04636,CE,2022-05-31
CUST_04637,SP,2022-04-21
CUST_04638,RS,2022-09-23
CUST_04639,PR,2022-04-01
CUST_04640,SC,2022-06-26
CUST_04641,CE,2022-08-19
CUST_04642,SP,2022-01-29
CUST_04643,BA,2022-10-28
CUST_04644,SP,2022-07-14
CUST_04645,RS,2022-11-03
CUST_04646,PR,2022-08-27
CUST_04647,RS,2022-12-23
CUST_04648,SP,2022-09-24
CUST_04649,GO,2022-08-02
CUST_04650,SP,2022-03-23
CUST_04651,SP,2022-05-08
CUST_04652,RS,2022-09-19
CUST_04653,RJ,2022-03-08
CUST_04654,BA,2022-03-03
CUST_04655,SP,2022-05-13
CUST_04656,SP,2022-05-17
CUST_04657,BA,2022-01-28
CUST_04658,RJ,2022-07-30
CUST_04659,SP,2022-07-24
CUST_04660,PR,2022-09-10
CUST_04661,RJ,2022-02-07
CUST_04662,MG,2022-02-12
CUST_04663,RJ,2022-04-27
CUST_04664,SC,2022-07-09
CUST_04665,SC,2022-02-15
CUST_04666,RS,2022-06-15
CUST_04667,SP,2022-11-01
CUST_04668,BA,2022-07-22
CUST_04669,RS,2022-08-21
CUST_04670,RS,2022-09-02
CUST_04671,SP,2022-07-28
CUST_04672,GO,2022-09-05
CUST_04673,PR,2022-10-22
CUST_04674,SP,2022-11-23
CUST_04675,SP,2022-06-07
CUST_04676,GO,2022-01-01
CUST_04677,SP,2022-08-05
CUST_04678,Other,2022-09-06
CUST_04679,RS,2022-03-10
CUST_04680,MG,2022-01-30
CUST_04681,SP,2022-04-25
CUST_04682,SP,2022-01-08
CUST_04683,CE,2022-10-02
CUST_04684,SP,2022-11-11
CUST_04685,PR,2022-12-01
CUST_04686,SP,2022-02-05
CUST_04687,SP,2022-11-07
CUST_04688,SP,2022-02-13
CUST_04689,RJ,2022-06-04
CUST_04690,Other,2022-03-18
CUST_04691,SP,2022-03-19
CUST_04692,SP,2022-04-11
CUST_04693,SP,2022-01-30
CUST_04694,RJ,2022-02-08
CUST_04695,RJ,2022-08-27
CUST_04696,GO,2022-01-13
CUST_04697,RJ,2022-05-02
CUST_04698,RJ,2022-05-24
CUST_04699,SP,2022-06-21
CUST_04700,Other,2022-09-04
CUST_04701,SP,2022-09-04
CUST_04702,SP,2022-02-14
CUST_04703,RS,2022-09-10
CUST_04704,MG,2022-10-18
CUST_04705,SP,2022-07-26
CUST_04706,RJ,2022-01-07
CUST_04707,SC,2022-08-30
CUST_04708,SP,2022-04-20
CUST_04709,SC,2022-04-24
CUST_04710,MG,2022-11-03
CUST_04711,SP,2022-10-29
CUST_04712,RJ,2022-10-03
CUST_04713,SP,2022-04-06
CUST_04714,PR,2022-10-21
CUST_04715,RJ,2022-07-08
CUST_04716,SP,2022-12-26
CUST_04717,MG,2022-10-15
CUST_04718,Other,2022-06-03
CUST_04719,RJ,2022-02-27
CUST_04720,PE,2022-12-04
CUST_04721,SP,2022-02-19
CUST_04722,SP,2022-07-26
CUST_04723,SP,2022-02-21
CUST_04724,SP,2022-12-08
CUST_04725,SP,2022-05-30
CUST_04726,SP,2022-02-22
CUST_04727,ES,2022-08-01
CUST_04728,BA,2022-03-07
CUST_04729,PR,2022-08-20
CUST_04730,SP,2022-10-26
CUST_04731,SP,2022-12-04
CUST_04732,SP,2022-05-31
CUST_04733,PR,2022-07-24
CUST_04734,PE,2022-11-16
CUST_04735,RJ,2022-09-12
CUST_04736,SP,2022-05-17
CUST_04737,RJ,2022-05-15
CUST_04738,SP,2022-02-23
CUST_04739,SP,2022-03-06
CUST_04740,MG,2022-01-02
CUST_04741,RS,2022-05-12
CUST_04742,SP,2022-11-30
CUST_04743,SP,2022-02-01
CUST_04744,Other,2022-12-22
CUST_04745,SP,2022-12-26
CUST_04746,SP,2022-08-31
CUST_04747,SP,2022-07-11
CUST_04748,SP,2022-05-22
CUST_04749,SP,2022-05-28
CUST_04750,SC,2022-03-30
CUST_04751,SP,2022-02-18
CUST_04752,RJ,2022-05-16
CUST_04753,RS,2022-07-10
CUST_04754,RJ,2022-05-29
CUST_04755,BA,2022-03-28
CUST_04756,BA,2022-01-08
CUST_04757,SP,2022-08-11
CUST_04758,PR,2022-12-23
CUST_04759,RJ,2022-01-16
CUST_04760,Other,2022-10-23
CUST_04761,RJ,2022-04-16
CUST_04762,Other,2022-10-10
CUST_04763,PR,2022-04-14
CUST_04764,SP,2022-12-27
CUST_04765,RJ,2022-05-26
CUST_04766,Other,2022-02-04
CUST_04767,BA,2022-04-23
CUST_04768,SP,2022-11-04
CUST_04769,RS,2022-02-22
CUST_04770,SP,2022-12-13
CUST_04771,SP,2022-03-22
CUST_04772,SP,2022-04-14
CUST_04773,SP,2022-11-18
CUST_04774,SC,2022-08-30
CUST_04775,SP,2022-01-31
CUST_04776,SC,2022-11-13
CUST_04777,SP,2022-07-11
CUST_04778,SP,2022-12-23
CUST_04779,SP,2022-12-27
CUST_04780,SP,2022-08-21
CUST_04781,SP,2022-04-08
CUST_04782,SP,2022-02-03
CUST_04783,MG,2022-08-31
CUST_04784,SP,2022-02-28
CUST_04785,SP,2022-09-16
CUST_04786,SP,2022-01-17
CUST_04787,GO,2022-03-19
CUST_04788,ES,2022-07-25
CUST_04789,RJ,2022-10-29
CUST_04790,SP,2022-06-15
CUST_04791,SP,2022-10-18
CUST_04792,CE,2022-04-22
CUST_04793,SP,2022-11-13
CUST_04794,SP,2022-12-19
CUST_04795,SP,2022-05-25
CUST_04796,SP,2022-06-05
CUST_04797,SP,2022-06-27
CUST_04798,SC,2022-12-12
CUST_04799,SP,2022-05-16
CUST_04800,MG,2022-11-11
CUST_04801,SP,2022-01-18
CUST_04802,SP,2022-12-17
CUST_04803,ES,2022-06-04
CUST_04804,SP,2022-09-29
CUST_04805,SC,2022-09-23
CUST_04806,RJ,2022-12-26
CUST_04807,SP,2022-11-28
CUST_04808,CE,2022-01-16
CUST_04809,SP,2022-01-12
CUST_04810,BA,2022-03-16
CUST_04811,SP,2022-07-31
CUST_04812,BA,2022-06-28
CUST_04813,SP,2022-05-09
CUST_04814,RJ,2022-10-10
CUST_04815,PR,2022-07-14
CUST_04816,PE,2022-09-25
CUST_04817,ES,2022-01-30
CUST_04818,SC,2022-01-09
CUST_04819,GO,2022-11-05
CUST_04820,SP,2022-11-06
CUST_04821,SP,2022-06-14
CUST_04822,SP,2022-07-12
CUST_04823,SP,2022-11-01
CUST_04824,SP,2022-09-17
CUST_04825,RJ,2022-07-11
CUST_04826,SP,2022-03-20
CUST_04827,RS,2022-06-28
CUST_04828,SP,2022-04-01
CUST_04829,SP,2022-08-03
CUST_04830,RJ,2022-03-20
CUST_04831,SC,2022-04-13
CUST_04832,PR,2022-04-21
CUST_04833,MG,2022-11-10
CUST_04834,SP,2022-09-04
CUST_04835,RJ,2022-08-22
CUST_04836,SP,2022-03-23
CUST_04837,SP,2022-05-12
CUST_04838,SP,2022-08-23
CUST_04839,SP,2022-10-05
CUST_04840,SP,2022-12-01
CUST_04841,CE,2022-04-09
CUST_04842,CE,2022-02-07
CUST_04843,SP,2022-06-10
CUST_04844,SP,2022-04-27
CUST_04845,SP,2022-08-29
CUST_04846,SP,2022-01-26
CUST_04847,CE,2022-05-16
CUST_04848,SP,2022-02-19
CUST_04849,PR,2022-10-21
CUST_04850,SP,2022-10-25
CUST_04851,Other,2022-10-20
CUST_04852,SP,2022-06-03
CUST_04853,PR,2022-08-08
CUST_04854,SP,2022-05-20
CUST_04855,MG,2022-02-18
CUST_04856,SP,2022-05-22
CUST_04857,SP,2022-02-15
CUST_04858,PE,2022-06-12
CUST_04859,ES,2022-10-12
CUST_04860,GO,2022-09-25
CUST_04861,MG,2022-04-26
CUST_04862,SC,2022-03-23
CUST_04863,SP,2022-02-13
CUST_04864,SP,2022-07-13
CUST_04865,SP,2022-09-15
CUST_04866,MG,2022-09-30
CUST_04867,SP,2022-10-01
CUST_04868,SP,2022-10-05
CUST_04869,MG,2022-03-24
CUST_04870,SC,2022-02-27
CUST_04871,SP,2022-02-22
CUST_04872,SP,2022-01-01
CUST_04873,SP,2022-08-04
CUST_04874,SP,2022-11-13
CUST_04875,SP,2022-08-16
CUST_04876,MG,2022-09-11
CUST_04877,MG,2022-06-08
CUST_04878,RS,2022-10-14
CUST_04879,SP,2022-03-07
CUST_04880,SC,2022-11-05
CUST_04881,SP,2022-04-05
CUST_04882,RJ,2022-09-10
CUST_04883,SC,2022-05-30
CUST_04884,SP,2022-01-23
CUST_04885,SP,2022-09-01
CUST_04886,GO,2022-08-03
CUST_04887,SP,2022-05-11
CUST_04888,RS,2022-12-09
CUST_04889,SP,2022-05-28
CUST_04890,RS,2022-04-19
CUST_04891,SP,2022-02-09
CUST_04892,SP,2022-05-01
CUST_04893,MG,2022-10-22
CUST_04894,SP,2022-04-30
CUST_04895,SP,2022-01-18
CUST_04896,SP,2022-06-18
CUST_04897,SP,2022-07-17
CUST_04898,SP,2022-05-23
CUST_04899,SP,2022-02-06
CUST_04900,ES,2022-07-05
CUST_04901,SP,2022-09-18
CUST_04902,RJ,2022-08-19
CUST_04903,SP,2022-09-11
CUST_04904,SP,2022-11-25
CUST_04905,PE,2022-10-24
CUST_04906,SP,2022-01-10
CUST_04907,Other,2022-11-20
CUST_04908,SP,2022-08-18
CUST_04909,PR,2022-01-24
CUST_04910,RJ,2022-03-19
CUST_04911,GO,2022-07-12
CUST_04912,MG,2022-04-19
CUST_04913,RJ,2022-10-07
CUST_04914,SP,2022-09-20
CUST_04915,SP,2022-11-25
CUST_04916,ES,2022-12-29
CUST_04917,SP,2022-12-21
CUST_04918,SP,2022-09-25
CUST_04919,PR,2022-12-07
CUST_04920,SP,2022-09-16
