order_id,customer_id,order_date,delivery_date,category,product_price,quantity,revenue,freight_value,total_value,payment_type,review_score,delivery_days,order_status,year,month,quarter,year_month
ORD_006891,CUST_03057,2023-10-10,2023-10-19,Watches & Gifts,5.21,1,5.21,42.09,47.3,credit_card,5,9,delivered,2023,10,Q4,2023-10
ORD_006892,CUST_04151,2023-10-10,2023-10-23,Computers,808.36,1,808.36,13.73,822.09,credit_card,5,13,delivered,2023,10,Q4,2023-10
ORD_006893,CUST_03729,2023-10-11,2023-11-01,Furniture & Decor,27.74,1,27.74,7.61,35.35,credit_card,4,21,canceled,2023,10,Q4,2023-10
ORD_006894,CUST_03314,2023-10-11,2023-10-12,Health & Beauty,75.95,1,75.95,24.1,100.05,credit_card,5,1,delivered,2023,10,Q4,2023-10
ORD_006895,CUST_00923,2023-10-11,2023-10-14,Electronics,387.88,1,387.88,32.8,420.68,credit_card,5,3,delivered,2023,10,Q4,2023-10
ORD_006896,CUST_02073,2023-10-11,2023-10-13,Auto,124.3,1,124.3,17.57,141.87,voucher,3,2,delivered,2023,10,Q4,2023-10
ORD_006897,CUST_07924,2023-10-11,2023-10-12,Computers,569.45,2,1138.89,11.32,1150.21,boleto,4,1,delivered,2023,10,Q4,2023-10
ORD_006898,CUST_04127,2023-10-11,2023-10-16,Furniture & Decor,184.96,2,369.91,37.59,407.5,credit_card,5,5,delivered,2023,10,Q4,2023-10
ORD_006899,CUST_06414,2023-10-11,2023-10-13,Books,22.56,1,22.56,21.94,44.5,boleto,3,2,canceled,2023,10,Q4,2023-10
ORD_006900,CUST_01516,2023-10-11,2023-10-30,Furniture & Decor,150.17,1,150.17,14.34,164.51,credit_card,5,19,delivered,2023,10,Q4,2023-10
ORD_006901,CUST_00205,2023-10-11,2023-10-14,Computers,969.13,1,969.13,31.96,1001.09,credit_card,5,3,delivered,2023,10,Q4,2023-10
ORD_006902,CUST_01008,2023-10-12,2023-10-25,Housewares,38.95,1,38.95,42.11,81.06,boleto,4,13,delivered,2023,10,Q4,2023-10
ORD_006903,CUST_03899,2023-10-12,2023-11-06,Health & Beauty,77.76,1,77.76,10.14,87.9,boleto,1,25,delivered,2023,10,Q4,2023-10
ORD_006904,CUST_07485,2023-10-12,2023-10-13,Health & Beauty,34.69,1,34.69,24.8,59.49,credit_card,5,1,delivered,2023,10,Q4,2023-10
ORD_006905,CUST_00180,2023-10-12,2023-10-13,Electronics,496.79,1,496.79,32.63,529.42,voucher,5,1,delivered,2023,10,Q4,2023-10
ORD_006906,CUST_02697,2023-10-12,2023-10-31,Watches & Gifts,83.89,1,83.89,44.18,128.07,credit_card,3,19,delivered,2023,10,Q4,2023-10
ORD_006907,CUST_03132,2023-10-12,2023-10-15,Computers,703.41,1,703.41,36.91,740.32,credit_card,4,3,delivered,2023,10,Q4,2023-10
ORD_006908,CUST_05032,2023-10-12,2023-10-19,Housewares,49.02,1,49.02,43.41,92.43,credit_card,5,7,delivered,2023,10,Q4,2023-10
ORD_006909,CUST_03464,2023-10-12,2023-10-13,Housewares,42.05,1,42.05,17.29,59.34,credit_card,5,1,delivered,2023,10,Q4,2023-10
ORD_006910,CUST_01617,2023-10-12,2023-10-16,Sports & Leisure,72.68,1,72.68,19.53,92.21,credit_card,5,4,delivered,2023,10,Q4,2023-10
ORD_006911,CUST_03897,2023-10-12,2023-10-17,Auto,109.83,1,109.83,30.28,140.11,boleto,5,5,delivered,2023,10,Q4,2023-10
ORD_006912,CUST_06399,2023-10-12,2023-10-13,Auto,55.9,1,55.9,22.64,78.54,credit_card,5,1,shipped,2023,10,Q4,2023-10
ORD_006913,CUST_03363,2023-10-13,2023-10-14,Furniture & Decor,89.0,2,178.0,12.63,190.63,credit_card,5,1,delivered,2023,10,Q4,2023-10
ORD_006914,CUST_00431,2023-10-13,2023-10-28,Sports & Leisure,12.5,1,12.5,25.45,37.95,credit_card,3,15,delivered,2023,10,Q4,2023-10
ORD_006915,CUST_01826,2023-10-13,2023-10-15,Computers,801.69,1,801.69,18.66,820.35,credit_card,5,2,delivered,2023,10,Q4,2023-10
ORD_006916,CUST_06559,2023-10-13,2023-10-17,Auto,141.36,1,141.36,16.94,158.3,credit_card,5,4,delivered,2023,10,Q4,2023-10
ORD_006917,CUST_05734,2023-10-13,2023-10-26,Sports & Leisure,123.65,1,123.65,6.12,129.77,credit_card,4,13,delivered,2023,10,Q4,2023-10
ORD_006918,CUST_04635,2023-10-13,2023-10-16,Furniture & Decor,339.57,1,339.57,25.32,364.89,credit_card,3,3,delivered,2023,10,Q4,2023-10
ORD_006919,CUST_03781,2023-10-13,2023-10-15,Housewares,18.31,1,18.31,39.65,57.96,credit_card,5,2,delivered,2023,10,Q4,2023-10
ORD_006920,CUST_02690,2023-10-13,2023-10-15,Electronics,171.32,3,513.95,21.74,535.69,boleto,5,2,delivered,2023,10,Q4,2023-10
ORD_006921,CUST_02143,2023-10-13,2023-11-01,Furniture & Decor,5.0,1,5.0,28.53,33.53,credit_card,5,19,delivered,2023,10,Q4,2023-10
ORD_006922,CUST_04563,2023-10-13,2023-10-17,Furniture & Decor,5.0,2,10.0,20.59,30.59,boleto,5,4,delivered,2023,10,Q4,2023-10
ORD_006923,CUST_07182,2023-10-14,2023-10-16,Electronics,283.28,1,283.28,34.45,317.73,credit_card,1,2,delivered,2023,10,Q4,2023-10
ORD_006924,CUST_07359,2023-10-14,2023-10-21,Books,30.47,1,30.47,17.45,47.92,boleto,2,7,delivered,2023,10,Q4,2023-10
ORD_006925,CUST_02450,2023-10-14,2023-10-15,Health & Beauty,46.6,1,46.6,44.48,91.08,credit_card,5,1,delivered,2023,10,Q4,2023-10
ORD_006926,CUST_05519,2023-10-14,2023-10-15,Health & Beauty,73.04,1,73.04,38.7,111.74,voucher,5,1,delivered,2023,10,Q4,2023-10
ORD_006927,CUST_03349,2023-10-14,2023-10-22,Auto,98.95,1,98.95,30.53,129.48,boleto,5,8,delivered,2023,10,Q4,2023-10
ORD_006928,CUST_00333,2023-10-14,2023-10-20,Housewares,71.23,1,71.23,32.38,103.61,boleto,5,6,delivered,2023,10,Q4,2023-10
ORD_006929,CUST_05524,2023-10-14,2023-10-15,Sports & Leisure,70.63,1,70.63,9.24,79.87,credit_card,4,1,delivered,2023,10,Q4,2023-10
ORD_006930,CUST_05680,2023-10-14,2023-10-24,Electronics,517.41,1,517.41,38.72,556.13,voucher,5,10,delivered,2023,10,Q4,2023-10
ORD_006931,CUST_01106,2023-10-14,2023-10-16,Books,21.75,1,21.75,22.66,44.41,boleto,5,2,delivered,2023,10,Q4,2023-10
ORD_006932,CUST_05303,2023-10-14,2023-10-22,Watches & Gifts,137.03,1,137.03,9.0,146.03,credit_card,2,8,delivered,2023,10,Q4,2023-10
ORD_006933,CUST_05242,2023-10-15,2023-10-23,Electronics,129.34,1,129.34,14.51,143.85,credit_card,5,8,delivered,2023,10,Q4,2023-10
ORD_006934,CUST_03383,2023-10-15,2023-10-19,Health & Beauty,23.51,1,23.51,19.66,43.17,voucher,2,4,delivered,2023,10,Q4,2023-10
ORD_006935,CUST_01068,2023-10-15,2023-10-19,Electronics,346.67,1,346.67,10.12,356.79,credit_card,5,4,delivered,2023,10,Q4,2023-10
ORD_006936,CUST_05180,2023-10-15,2023-10-21,Electronics,451.5,1,451.5,42.49,493.99,credit_card,5,6,delivered,2023,10,Q4,2023-10
ORD_006937,CUST_01225,2023-10-15,2023-10-23,Auto,23.16,1,23.16,31.42,54.58,credit_card,4,8,delivered,2023,10,Q4,2023-10
ORD_006938,CUST_05543,2023-10-15,2023-10-25,Auto,5.0,3,15.0,21.38,36.38,credit_card,3,10,shipped,2023,10,Q4,2023-10
ORD_006939,CUST_04184,2023-10-15,2023-10-16,Health & Beauty,66.06,1,66.06,10.39,76.45,credit_card,5,1,delivered,2023,10,Q4,2023-10
ORD_006940,CUST_04331,2023-10-15,2023-10-23,Health & Beauty,34.18,1,34.18,22.02,56.2,credit_card,1,8,delivered,2023,10,Q4,2023-10
ORD_006941,CUST_02877,2023-10-15,2023-10-18,Electronics,375.91,1,375.91,17.81,393.72,credit_card,1,3,delivered,2023,10,Q4,2023-10
ORD_006942,CUST_02624,2023-10-15,2023-10-19,Toys & Baby,24.45,1,24.45,38.0,62.45,credit_card,3,4,delivered,2023,10,Q4,2023-10
ORD_006943,CUST_05323,2023-10-15,2023-10-21,Furniture & Decor,123.49,1,123.49,38.31,161.8,credit_card,5,6,delivered,2023,10,Q4,2023-10
ORD_006944,CUST_07149,2023-10-15,2023-10-17,Auto,192.23,1,192.23,6.6,198.83,credit_card,5,2,delivered,2023,10,Q4,2023-10
ORD_006945,CUST_01403,2023-10-15,2023-11-07,Auto,5.0,1,5.0,12.71,17.71,credit_card,4,23,delivered,2023,10,Q4,2023-10
ORD_006946,CUST_04497,2023-10-15,2023-10-17,Health & Beauty,32.92,1,32.92,12.01,44.93,voucher,5,2,delivered,2023,10,Q4,2023-10
ORD_006947,CUST_00526,2023-10-15,2023-10-21,Health & Beauty,43.58,1,43.58,43.62,87.2,boleto,5,6,canceled,2023,10,Q4,2023-10
ORD_006948,CUST_06265,2023-10-16,2023-10-23,Sports & Leisure,106.01,3,318.03,36.91,354.94,credit_card,1,7,delivered,2023,10,Q4,2023-10
ORD_006949,CUST_07243,2023-10-16,2023-10-20,Health & Beauty,8.26,1,8.26,31.06,39.32,credit_card,5,4,delivered,2023,10,Q4,2023-10
ORD_006950,CUST_03467,2023-10-16,2023-10-17,Watches & Gifts,167.43,1,167.43,32.19,199.62,boleto,3,1,processing,2023,10,Q4,2023-10
ORD_006951,CUST_01287,2023-10-16,2023-10-17,Health & Beauty,71.66,3,214.97,38.71,253.68,credit_card,5,1,canceled,2023,10,Q4,2023-10
ORD_006952,CUST_07492,2023-10-16,2023-10-22,Furniture & Decor,322.18,1,322.18,34.85,357.03,debit_card,4,6,delivered,2023,10,Q4,2023-10
ORD_006953,CUST_02219,2023-10-16,2023-11-09,Sports & Leisure,144.1,1,144.1,23.22,167.32,credit_card,5,24,delivered,2023,10,Q4,2023-10
ORD_006954,CUST_04118,2023-10-16,2023-10-22,Health & Beauty,105.22,1,105.22,7.11,112.33,credit_card,3,6,delivered,2023,10,Q4,2023-10
ORD_006955,CUST_02237,2023-10-16,2023-10-18,Electronics,181.97,1,181.97,14.19,196.16,credit_card,5,2,delivered,2023,10,Q4,2023-10
ORD_006956,CUST_01883,2023-10-16,2023-10-23,Computers,832.37,1,832.37,27.99,860.36,credit_card,5,7,delivered,2023,10,Q4,2023-10
ORD_006957,CUST_00281,2023-10-16,2023-11-08,Electronics,291.85,1,291.85,24.46,316.31,credit_card,4,23,delivered,2023,10,Q4,2023-10
ORD_006958,CUST_07800,2023-10-16,2023-10-29,Furniture & Decor,5.0,1,5.0,29.39,34.39,credit_card,5,13,delivered,2023,10,Q4,2023-10
ORD_006959,CUST_04689,2023-10-16,2023-10-21,Furniture & Decor,470.04,1,470.04,39.49,509.53,credit_card,4,5,delivered,2023,10,Q4,2023-10
ORD_006960,CUST_04283,2023-10-16,2023-10-27,Sports & Leisure,114.14,1,114.14,20.5,134.64,credit_card,3,11,delivered,2023,10,Q4,2023-10
ORD_006961,CUST_04665,2023-10-17,2023-10-31,Auto,138.03,1,138.03,31.67,169.7,credit_card,4,14,shipped,2023,10,Q4,2023-10
ORD_006962,CUST_00056,2023-10-17,2023-10-20,Housewares,101.17,1,101.17,30.01,131.18,credit_card,5,3,delivered,2023,10,Q4,2023-10
ORD_006963,CUST_04468,2023-10-17,2023-10-20,Health & Beauty,71.21,1,71.21,28.18,99.39,credit_card,4,3,processing,2023,10,Q4,2023-10
ORD_006964,CUST_01204,2023-10-17,2023-11-06,Sports & Leisure,5.0,1,5.0,41.73,46.73,boleto,5,20,delivered,2023,10,Q4,2023-10
ORD_006965,CUST_05432,2023-10-17,2023-10-18,Auto,142.37,2,284.74,22.34,307.08,boleto,5,1,delivered,2023,10,Q4,2023-10
ORD_006966,CUST_05679,2023-10-17,2023-11-09,Auto,58.51,1,58.51,41.72,100.23,credit_card,4,23,delivered,2023,10,Q4,2023-10
ORD_006967,CUST_02878,2023-10-17,2023-10-19,Housewares,38.73,1,38.73,39.39,78.12,credit_card,4,2,processing,2023,10,Q4,2023-10
ORD_006968,CUST_01019,2023-10-17,2023-10-19,Electronics,357.53,2,715.06,43.44,758.5,credit_card,4,2,delivered,2023,10,Q4,2023-10
ORD_006969,CUST_07258,2023-10-17,2023-10-23,Electronics,311.25,1,311.25,12.73,323.98,credit_card,5,6,delivered,2023,10,Q4,2023-10
ORD_006970,CUST_05543,2023-10-17,2023-10-28,Health & Beauty,73.31,2,146.62,12.07,158.69,credit_card,3,11,delivered,2023,10,Q4,2023-10
ORD_006971,CUST_02044,2023-10-17,2023-11-13,Housewares,59.25,3,177.76,29.91,207.67,credit_card,5,27,delivered,2023,10,Q4,2023-10
ORD_006972,CUST_00015,2023-10-17,2023-10-20,Computers,909.68,1,909.68,11.43,921.11,credit_card,5,3,delivered,2023,10,Q4,2023-10
ORD_006973,CUST_00333,2023-10-18,2023-10-31,Auto,136.85,1,136.85,14.87,151.72,credit_card,1,13,processing,2023,10,Q4,2023-10
ORD_006974,CUST_05589,2023-10-18,2023-11-04,Health & Beauty,26.23,1,26.23,29.78,56.01,boleto,5,17,delivered,2023,10,Q4,2023-10
ORD_006975,CUST_04322,2023-10-18,2023-10-19,Furniture & Decor,138.88,1,138.88,23.74,162.62,credit_card,4,1,delivered,2023,10,Q4,2023-10
ORD_006976,CUST_00625,2023-10-18,2023-10-23,Furniture & Decor,287.54,1,287.54,14.29,301.83,credit_card,5,5,delivered,2023,10,Q4,2023-10
ORD_006977,CUST_01857,2023-10-18,2023-10-22,Sports & Leisure,66.45,1,66.45,17.01,83.46,boleto,5,4,delivered,2023,10,Q4,2023-10
ORD_006978,CUST_01876,2023-10-18,2023-10-19,Health & Beauty,50.35,2,100.7,25.56,126.26,credit_card,5,1,delivered,2023,10,Q4,2023-10
ORD_006979,CUST_03361,2023-10-18,2023-10-20,Computers,612.08,1,612.08,8.44,620.52,boleto,4,2,delivered,2023,10,Q4,2023-10
ORD_006980,CUST_01179,2023-10-18,2023-10-24,Housewares,45.72,1,45.72,43.64,89.36,credit_card,5,6,delivered,2023,10,Q4,2023-10
ORD_006981,CUST_06669,2023-10-18,2023-10-31,Health & Beauty,55.3,1,55.3,10.97,66.27,credit_card,5,13,delivered,2023,10,Q4,2023-10
ORD_006982,CUST_01622,2023-10-18,2023-10-29,Housewares,5.32,2,10.64,18.91,29.55,credit_card,5,11,delivered,2023,10,Q4,2023-10
ORD_006983,CUST_06074,2023-10-18,2023-10-22,Furniture & Decor,217.14,2,434.28,18.62,452.9,credit_card,2,4,delivered,2023,10,Q4,2023-10
ORD_006984,CUST_04634,2023-10-18,2023-11-02,Books,14.65,1,14.65,37.68,52.33,boleto,4,15,delivered,2023,10,Q4,2023-10
ORD_006985,CUST_03200,2023-10-19,2023-10-25,Sports & Leisure,84.7,1,84.7,27.18,111.88,boleto,4,6,delivered,2023,10,Q4,2023-10
ORD_006986,CUST_03168,2023-10-19,2023-10-23,Electronics,182.48,1,182.48,6.35,188.83,voucher,4,4,delivered,2023,10,Q4,2023-10
ORD_006987,CUST_03635,2023-10-19,2023-10-21,Electronics,292.52,1,292.52,12.1,304.62,credit_card,4,2,delivered,2023,10,Q4,2023-10
ORD_006988,CUST_05123,2023-10-19,2023-11-11,Housewares,94.35,3,283.06,41.09,324.15,voucher,5,23,delivered,2023,10,Q4,2023-10
ORD_006989,CUST_00869,2023-10-19,2023-10-25,Books,17.88,1,17.88,35.9,53.78,credit_card,4,6,delivered,2023,10,Q4,2023-10
ORD_006990,CUST_07454,2023-10-19,2023-11-06,Auto,5.0,1,5.0,24.3,29.3,voucher,5,18,delivered,2023,10,Q4,2023-10
ORD_006991,CUST_04063,2023-10-19,2023-10-24,Auto,56.63,2,113.26,18.76,132.02,credit_card,5,5,delivered,2023,10,Q4,2023-10
ORD_006992,CUST_01340,2023-10-19,2023-12-03,Electronics,203.68,1,203.68,35.88,239.56,credit_card,5,45,delivered,2023,10,Q4,2023-10
ORD_006993,CUST_05391,2023-10-19,2023-10-20,Toys & Baby,39.97,2,79.94,32.34,112.28,credit_card,5,1,delivered,2023,10,Q4,2023-10
ORD_006994,CUST_04335,2023-10-19,2023-10-29,Electronics,154.56,1,154.56,27.58,182.14,credit_card,5,10,delivered,2023,10,Q4,2023-10
ORD_006995,CUST_02210,2023-10-19,2023-10-23,Computers,497.52,1,497.52,28.3,525.82,boleto,5,4,delivered,2023,10,Q4,2023-10
ORD_006996,CUST_03442,2023-10-19,2023-10-20,Auto,238.76,1,238.76,23.16,261.92,boleto,5,1,delivered,2023,10,Q4,2023-10
ORD_006997,CUST_04024,2023-10-19,2023-11-20,Electronics,492.58,2,985.16,5.27,990.43,credit_card,5,32,delivered,2023,10,Q4,2023-10
ORD_006998,CUST_06559,2023-10-19,2023-11-09,Computers,1001.7,1,1001.7,31.1,1032.8,credit_card,5,21,canceled,2023,10,Q4,2023-10
ORD_006999,CUST_02043,2023-10-19,2023-10-21,Housewares,83.53,1,83.53,20.57,104.1,credit_card,5,2,delivered,2023,10,Q4,2023-10
ORD_007000,CUST_06455,2023-10-19,2023-10-23,Books,19.64,1,19.64,17.81,37.45,credit_card,3,4,delivered,2023,10,Q4,2023-10
ORD_007001,CUST_05434,2023-10-20,2023-10-25,Watches & Gifts,198.67,1,198.67,9.33,208.0,credit_card,5,5,delivered,2023,10,Q4,2023-10
ORD_007002,CUST_04073,2023-10-20,2023-10-21,Health & Beauty,70.73,1,70.73,14.0,84.73,boleto,4,1,delivered,2023,10,Q4,2023-10
ORD_007003,CUST_05706,2023-10-20,2023-10-30,Sports & Leisure,59.5,1,59.5,5.2,64.7,credit_card,4,10,delivered,2023,10,Q4,2023-10
ORD_007004,CUST_06314,2023-10-20,2023-10-27,Housewares,18.36,1,18.36,20.36,38.72,credit_card,4,7,delivered,2023,10,Q4,2023-10
ORD_007005,CUST_02163,2023-10-20,2023-10-23,Books,29.21,1,29.21,15.27,44.48,credit_card,5,3,shipped,2023,10,Q4,2023-10
ORD_007006,CUST_01933,2023-10-20,2023-10-21,Computers,587.25,2,1174.49,12.03,1186.52,credit_card,5,1,delivered,2023,10,Q4,2023-10
ORD_007007,CUST_00359,2023-10-20,2023-10-23,Health & Beauty,54.44,1,54.44,25.03,79.47,credit_card,5,3,delivered,2023,10,Q4,2023-10
ORD_007008,CUST_02605,2023-10-20,2023-10-29,Books,20.95,3,62.86,15.93,78.79,credit_card,1,9,delivered,2023,10,Q4,2023-10
ORD_007009,CUST_07532,2023-10-20,2023-11-01,Toys & Baby,75.14,1,75.14,29.57,104.71,credit_card,5,12,delivered,2023,10,Q4,2023-10
ORD_007010,CUST_07331,2023-10-20,2023-10-30,Electronics,358.91,1,358.91,38.44,397.35,credit_card,4,10,processing,2023,10,Q4,2023-10
ORD_007011,CUST_01938,2023-10-21,2023-11-13,Sports & Leisure,33.17,1,33.17,16.7,49.87,credit_card,2,23,delivered,2023,10,Q4,2023-10
ORD_007012,CUST_04165,2023-10-21,2023-10-22,Furniture & Decor,250.27,2,500.53,20.29,520.82,credit_card,5,1,delivered,2023,10,Q4,2023-10
ORD_007013,CUST_07777,2023-10-21,2023-11-13,Furniture & Decor,156.14,3,468.43,8.49,476.92,credit_card,5,23,delivered,2023,10,Q4,2023-10
ORD_007014,CUST_05556,2023-10-21,2023-10-31,Computers,1186.49,1,1186.49,21.24,1207.73,credit_card,3,10,delivered,2023,10,Q4,2023-10
ORD_007015,CUST_01933,2023-10-21,2023-10-25,Housewares,5.0,1,5.0,27.82,32.82,credit_card,5,4,canceled,2023,10,Q4,2023-10
ORD_007016,CUST_03705,2023-10-21,2023-10-23,Health & Beauty,62.65,1,62.65,12.69,75.34,credit_card,2,2,delivered,2023,10,Q4,2023-10
ORD_007017,CUST_04838,2023-10-21,2023-11-11,Auto,29.51,1,29.51,31.53,61.04,credit_card,5,21,delivered,2023,10,Q4,2023-10
ORD_007018,CUST_04519,2023-10-21,2023-10-25,Housewares,63.44,1,63.44,13.87,77.31,credit_card,4,4,delivered,2023,10,Q4,2023-10
ORD_007019,CUST_04124,2023-10-21,2023-10-24,Health & Beauty,37.97,1,37.97,38.35,76.32,credit_card,5,3,delivered,2023,10,Q4,2023-10
ORD_007020,CUST_02813,2023-10-21,2023-10-23,Electronics,333.27,1,333.27,28.57,361.84,voucher,5,2,delivered,2023,10,Q4,2023-10
ORD_007021,CUST_02318,2023-10-21,2023-11-08,Electronics,337.71,2,675.41,20.34,695.75,credit_card,4,18,delivered,2023,10,Q4,2023-10
ORD_007022,CUST_02419,2023-10-21,2023-10-22,Sports & Leisure,44.21,1,44.21,23.3,67.51,credit_card,4,1,canceled,2023,10,Q4,2023-10
ORD_007023,CUST_06255,2023-10-21,2023-10-30,Electronics,33.61,1,33.61,37.41,71.02,credit_card,5,9,delivered,2023,10,Q4,2023-10
ORD_007024,CUST_07188,2023-10-21,2023-10-24,Computers,1271.8,3,3815.4,31.89,3847.29,credit_card,5,3,delivered,2023,10,Q4,2023-10
ORD_007025,CUST_06851,2023-10-21,2023-10-24,Computers,492.37,1,492.37,17.61,509.98,voucher,5,3,delivered,2023,10,Q4,2023-10
ORD_007026,CUST_05395,2023-10-21,2023-10-29,Electronics,301.88,2,603.76,18.73,622.49,credit_card,5,8,delivered,2023,10,Q4,2023-10
ORD_007027,CUST_06281,2023-10-22,2023-10-24,Electronics,351.46,1,351.46,38.21,389.67,voucher,5,2,delivered,2023,10,Q4,2023-10
ORD_007028,CUST_05985,2023-10-22,2023-11-04,Housewares,53.0,1,53.0,11.03,64.03,credit_card,5,13,delivered,2023,10,Q4,2023-10
ORD_007029,CUST_02764,2023-10-22,2023-10-28,Computers,1346.99,2,2693.97,8.7,2702.67,credit_card,4,6,delivered,2023,10,Q4,2023-10
ORD_007030,CUST_02335,2023-10-22,2023-10-23,Watches & Gifts,257.69,1,257.69,9.93,267.62,credit_card,1,1,delivered,2023,10,Q4,2023-10
ORD_007031,CUST_01027,2023-10-22,2023-10-24,Auto,169.87,1,169.87,15.67,185.54,boleto,5,2,delivered,2023,10,Q4,2023-10
ORD_007032,CUST_00077,2023-10-22,2023-10-25,Health & Beauty,43.47,1,43.47,35.83,79.3,boleto,5,3,processing,2023,10,Q4,2023-10
ORD_007033,CUST_01500,2023-10-22,2023-10-30,Auto,50.89,1,50.89,26.85,77.74,credit_card,5,8,delivered,2023,10,Q4,2023-10
ORD_007034,CUST_02702,2023-10-22,2023-11-03,Furniture & Decor,125.95,1,125.95,5.08,131.03,credit_card,5,12,delivered,2023,10,Q4,2023-10
ORD_007035,CUST_05999,2023-10-22,2023-10-23,Health & Beauty,44.8,2,89.61,9.34,98.95,credit_card,5,1,delivered,2023,10,Q4,2023-10
ORD_007036,CUST_07964,2023-10-22,2023-10-24,Housewares,53.29,1,53.29,8.77,62.06,boleto,5,2,delivered,2023,10,Q4,2023-10
ORD_007037,CUST_03974,2023-10-22,2023-10-23,Toys & Baby,59.22,2,118.43,10.25,128.68,credit_card,5,1,delivered,2023,10,Q4,2023-10
ORD_007038,CUST_02778,2023-10-23,2023-10-24,Electronics,270.05,2,540.1,30.47,570.57,boleto,5,1,delivered,2023,10,Q4,2023-10
ORD_007039,CUST_05783,2023-10-23,2023-10-31,Furniture & Decor,18.62,1,18.62,15.41,34.03,boleto,5,8,delivered,2023,10,Q4,2023-10
ORD_007040,CUST_02027,2023-10-23,2023-11-13,Watches & Gifts,151.43,1,151.43,41.37,192.8,credit_card,5,21,delivered,2023,10,Q4,2023-10
ORD_007041,CUST_01954,2023-10-23,2023-10-25,Health & Beauty,11.43,2,22.87,44.04,66.91,credit_card,5,2,delivered,2023,10,Q4,2023-10
ORD_007042,CUST_01835,2023-10-23,2023-11-05,Sports & Leisure,139.69,1,139.69,35.07,174.76,credit_card,4,13,delivered,2023,10,Q4,2023-10
ORD_007043,CUST_07407,2023-10-23,2023-11-02,Toys & Baby,5.0,1,5.0,32.29,37.29,credit_card,4,10,delivered,2023,10,Q4,2023-10
ORD_007044,CUST_07325,2023-10-23,2023-10-24,Computers,777.7,3,2333.11,19.85,2352.96,boleto,5,1,delivered,2023,10,Q4,2023-10
ORD_007045,CUST_04161,2023-10-23,2023-10-26,Auto,122.19,1,122.19,20.05,142.24,boleto,4,3,delivered,2023,10,Q4,2023-10
ORD_007046,CUST_07067,2023-10-23,2023-10-27,Computers,399.03,1,399.03,16.64,415.67,credit_card,5,4,delivered,2023,10,Q4,2023-10
ORD_007047,CUST_07515,2023-10-23,2023-10-24,Health & Beauty,69.61,1,69.61,31.32,100.93,credit_card,4,1,canceled,2023,10,Q4,2023-10
ORD_007048,CUST_03672,2023-10-24,2023-12-13,Watches & Gifts,230.72,1,230.72,25.23,255.95,credit_card,5,50,delivered,2023,10,Q4,2023-10
ORD_007049,CUST_00500,2023-10-24,2023-11-18,Computers,677.76,1,677.76,24.93,702.69,boleto,4,25,shipped,2023,10,Q4,2023-10
ORD_007050,CUST_04049,2023-10-24,2023-10-26,Computers,490.42,1,490.42,20.61,511.03,boleto,5,2,delivered,2023,10,Q4,2023-10
ORD_007051,CUST_06296,2023-10-24,2023-11-01,Health & Beauty,25.64,1,25.64,9.82,35.46,credit_card,5,8,delivered,2023,10,Q4,2023-10
ORD_007052,CUST_02200,2023-10-24,2023-10-26,Health & Beauty,10.5,1,10.5,43.64,54.14,boleto,5,2,delivered,2023,10,Q4,2023-10
ORD_007053,CUST_06349,2023-10-24,2023-11-08,Health & Beauty,80.89,1,80.89,19.95,100.84,credit_card,5,15,delivered,2023,10,Q4,2023-10
ORD_007054,CUST_06677,2023-10-24,2023-10-29,Electronics,514.23,1,514.23,19.13,533.36,voucher,4,5,delivered,2023,10,Q4,2023-10
ORD_007055,CUST_02228,2023-10-24,2023-10-30,Watches & Gifts,8.63,1,8.63,19.33,27.96,credit_card,5,6,canceled,2023,10,Q4,2023-10
ORD_007056,CUST_04947,2023-10-24,2023-11-06,Furniture & Decor,82.87,1,82.87,21.86,104.73,credit_card,5,13,delivered,2023,10,Q4,2023-10
ORD_007057,CUST_02960,2023-10-24,2023-10-31,Furniture & Decor,266.02,1,266.02,32.49,298.51,credit_card,4,7,delivered,2023,10,Q4,2023-10
ORD_007058,CUST_02543,2023-10-24,2023-11-22,Sports & Leisure,27.42,1,27.42,10.04,37.46,voucher,5,29,delivered,2023,10,Q4,2023-10
ORD_007059,CUST_00657,2023-10-25,2023-11-02,Housewares,76.88,2,153.77,9.24,163.01,credit_card,5,8,delivered,2023,10,Q4,2023-10
ORD_007060,CUST_02192,2023-10-25,2023-11-08,Housewares,52.98,1,52.98,36.67,89.65,credit_card,5,14,delivered,2023,10,Q4,2023-10
ORD_007061,CUST_04188,2023-10-25,2023-11-10,Sports & Leisure,7.28,1,7.28,34.83,42.11,credit_card,5,16,delivered,2023,10,Q4,2023-10
ORD_007062,CUST_06068,2023-10-25,2023-10-27,Auto,96.32,2,192.65,34.63,227.28,credit_card,4,2,delivered,2023,10,Q4,2023-10
ORD_007063,CUST_02523,2023-10-25,2023-11-09,Watches & Gifts,54.88,2,109.76,25.13,134.89,credit_card,5,15,delivered,2023,10,Q4,2023-10
ORD_007064,CUST_03623,2023-10-25,2023-10-27,Watches & Gifts,5.0,1,5.0,26.53,31.53,credit_card,5,2,delivered,2023,10,Q4,2023-10
ORD_007065,CUST_04881,2023-10-26,2023-11-03,Toys & Baby,56.78,1,56.78,32.72,89.5,voucher,3,8,delivered,2023,10,Q4,2023-10
